datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-23 00:00:00+03:00,T+1,37281.637,0.0,3502.996,33778.64,3502.996,0.09396036,zero_night,blend,0,0.0,0.0
2026-09-23 01:00:00+03:00,T+1,36056.23,0.0,3533.3455,32522.885,3533.3455,0.09799542,zero_night,blend,0,-1255.7559,0.0
2026-09-23 02:00:00+03:00,T+1,34480.234,0.0,3512.7402,30967.494,3512.7402,0.10187692,zero_night,blend,0,-1555.3906,0.0
2026-09-23 03:00:00+03:00,T+1,33769.51,0.0,3834.4587,29935.053,3834.4587,0.11354795,zero_night,blend,0,-1032.4414,0.0
2026-09-23 04:00:00+03:00,T+1,33680.4,0.0,4338.6875,29341.71,4338.6875,0.12881936,zero_night,blend,0,-593.3418,0.0
2026-09-23 05:00:00+03:00,T+1,33835.254,0.0,4639.067,29196.188,4639.067,0.13710749,zero_night,blend,0,-145.52344,0.0
2026-09-23 06:00:00+03:00,T+1,34761.305,0.0,4534.7144,30226.59,4534.7144,0.13045295,zero_night,blend,0,1030.4023,0.0
2026-09-23 07:00:00+03:00,T+1,38078.715,97.56742,4507.7363,33473.41,4605.3037,0.120941676,ok,blend,0,3246.8203,97.56742
2026-09-23 08:00:00+03:00,T+1,43947.79,1885.74,4196.3535,37865.695,6082.0938,0.13839363,ok,blend,1,4392.285,1788.1726
2026-09-23 09:00:00+03:00,T+1,45608.918,4918.1895,4094.1438,36596.586,9012.333,0.19760023,ok,blend,1,-1269.1094,3032.4495
2026-09-23 10:00:00+03:00,T+1,46580.35,8210.691,3965.7134,34403.945,12176.404,0.26140645,ok,blend,1,-2192.6406,3292.502
2026-09-23 11:00:00+03:00,T+1,47386.85,8466.876,3812.3086,35107.668,12279.185,0.2591264,ok,blend,1,703.72266,256.18457
2026-09-23 12:00:00+03:00,T+1,44868.05,11497.505,3576.234,29794.312,15073.738,0.33595705,ok,blend,1,-5313.3555,3030.629
2026-09-23 13:00:00+03:00,T+1,45450.56,12809.88,3577.6375,29063.041,16387.518,0.36055702,ok,blend,1,-731.2715,1312.375
