datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-12 03:00:00+03:00,T+2,35991.31,0.0,3029.3623,32961.945,3029.3623,0.084169276,zero_night,blend,0,-1007.8086,0.0
2026-09-12 04:00:00+03:00,T+2,34916.27,0.0,2967.3206,31948.95,2967.3206,0.08498389,zero_night,blend,0,-1012.9961,0.0
2026-09-12 05:00:00+03:00,T+2,35100.727,0.0,2816.9802,32283.746,2816.9802,0.08025418,zero_night,blend,0,334.79688,0.0
2026-09-12 06:00:00+03:00,T+2,36104.793,0.0,2636.535,33468.258,2636.535,0.07302451,ok,blend,0,1184.5117,0.0
2026-09-12 07:00:00+03:00,T+2,37130.797,220.85417,2366.6345,34543.31,2587.4888,0.06968579,ok,blend,0,1075.0508,220.85417
2026-09-12 08:00:00+03:00,T+2,41570.7,3023.2314,2101.811,36445.656,5125.0425,0.12328497,ok,blend,1,1902.3477,2802.3772
2026-09-12 09:00:00+03:00,T+2,44715.69,7596.5396,1626.3817,35492.77,9222.921,0.20625693,ok,blend,1,-952.8867,4573.308
2026-09-12 10:00:00+03:00,T+2,45753.74,11875.048,1397.5143,32481.176,13272.5625,0.29008695,ok,blend,1,-3011.5938,4278.5083
2026-09-12 11:00:00+03:00,T+2,46457.113,15210.695,1249.858,29996.56,16460.553,0.35431716,ok,blend,1,-2484.6152,3335.6475
2026-09-12 12:00:00+03:00,T+2,46120.496,17380.717,1333.1603,27406.62,18713.877,0.40576053,ok,blend,1,-2589.9414,2170.0215
2026-09-12 13:00:00+03:00,T+2,46111.93,18386.906,1484.5883,26240.436,19871.494,0.43094042,ok,blend,1,-1166.1836,1006.18945
2026-09-12 14:00:00+03:00,T+2,46074.555,18193.78,2001.723,25879.053,20195.502,0.43832225,ok,blend,1,-361.3828,-193.12695
2026-09-12 15:00:00+03:00,T+2,45611.02,16797.957,2369.1897,26443.873,19167.146,0.4202306,ok,blend,1,564.8203,-1395.8223
2026-09-12 16:00:00+03:00,T+2,44731.062,14254.289,2777.656,27699.117,17031.945,0.38076326,ok,blend,1,1255.2441,-2543.668
2026-09-12 17:00:00+03:00,T+2,44729.793,10730.251,3083.9333,30915.61,13814.185,0.3088363,ok,blend,1,3216.4922,-3524.038
2026-09-12 18:00:00+03:00,T+2,46117.05,6340.9946,3231.1147,36544.94,9572.109,0.20756118,ok,blend,1,5629.332,-4389.2563
2026-09-12 19:00:00+03:00,T+2,47168.445,0.0,3313.4922,43854.953,3313.4922,0.07024807,zero_night,blend,1,7310.0117,-6340.9946
2026-09-12 20:00:00+03:00,T+2,46949.08,0.0,3415.8315,43533.246,3415.8315,0.0727561,zero_night,blend,0,-321.70703,0.0
2026-09-12 21:00:00+03:00,T+2,45485.08,0.0,3103.0227,42382.055,3103.0227,0.068220675,zero_night,blend,0,-1151.1914,0.0
2026-09-12 22:00:00+03:00,T+2,43259.066,0.0,2557.952,40701.113,2557.952,0.059131,zero_night,blend,0,-1680.9414,0.0
2026-09-12 23:00:00+03:00,T+2,41039.555,0.0,2273.008,38766.547,2273.008,0.055385787,zero_night,blend,0,-1934.5664,0.0
