datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-21 00:00:00+03:00,T+1,35016.176,0.0,5551.0757,29465.1,5551.0757,0.1585289,zero_night,blend,0,0.0,0.0
2026-09-21 01:00:00+03:00,T+1,33251.69,0.0,5239.004,28012.688,5239.004,0.15755601,zero_night,blend,0,-1452.4121,0.0
2026-09-21 02:00:00+03:00,T+1,31976.645,0.0,5025.402,26951.242,5025.402,0.15715851,zero_night,blend,0,-1061.4453,0.0
2026-09-21 03:00:00+03:00,T+1,30927.857,0.0,4843.853,26084.004,4843.853,0.1566178,zero_night,blend,0,-867.2383,0.0
2026-09-21 04:00:00+03:00,T+1,30757.545,0.0,4594.6987,26162.846,4594.6987,0.14938444,zero_night,blend,0,78.8418,0.0
2026-09-21 05:00:00+03:00,T+1,31329.936,0.0,4272.4775,27057.457,4272.4775,0.13637045,zero_night,blend,0,894.6113,0.0
2026-09-21 06:00:00+03:00,T+1,32517.646,0.0,3974.918,28542.729,3974.918,0.1222388,zero_night,blend,0,1485.2715,0.0
2026-09-21 07:00:00+03:00,T+1,36042.492,106.44163,3791.421,32144.629,3897.8625,0.10814631,ok,blend,0,3601.9004,106.44163
2026-09-21 08:00:00+03:00,T+1,42153.473,2315.499,3508.67,36329.305,5824.169,0.13816582,ok,blend,1,4184.676,2209.0574
2026-09-21 09:00:00+03:00,T+1,45215.1,6706.1914,3349.449,35159.46,10055.641,0.22239563,ok,blend,1,-1169.8438,4390.6924
2026-09-21 10:00:00+03:00,T+1,45961.645,10894.977,3149.2917,31917.375,14044.269,0.30556497,ok,blend,1,-3242.086,4188.785
2026-09-21 11:00:00+03:00,T+1,46721.402,14090.546,2870.8796,29759.977,16961.426,0.36303332,ok,blend,1,-2157.3984,3195.5693
2026-09-21 12:00:00+03:00,T+1,45602.27,15759.894,2653.7886,27188.588,18413.682,0.40378872,ok,blend,1,-2571.3887,1669.3477
2026-09-21 13:00:00+03:00,T+1,46520.16,16451.088,2793.2437,27275.828,19244.332,0.41367725,ok,blend,1,87.240234,691.19434
2026-09-21 14:00:00+03:00,T+1,46988.402,16028.986,2933.7185,28025.697,18962.705,0.40356138,ok,blend,1,749.86914,-422.10156
2026-09-21 15:00:00+03:00,T+1,46775.67,14420.285,2744.0513,29611.336,17164.336,0.36695006,ok,blend,1,1585.6387,-1608.7012
2026-09-21 16:00:00+03:00,T+1,46106.26,12391.91,3092.1826,30622.168,15484.093,0.33583492,ok,blend,1,1010.83203,-2028.375
2026-09-21 17:00:00+03:00,T+1,46154.06,8841.636,3514.6125,33797.812,12356.248,0.26771748,ok,blend,1,3175.6445,-3550.2744
2026-09-21 18:00:00+03:00,T+1,46534.84,0.0,3935.4133,42599.426,3935.4133,0.08456918,zero_night,blend,1,8801.613,-8841.636
2026-09-21 19:00:00+03:00,T+1,46778.273,0.0,3994.5442,42783.73,3994.5442,0.08539315,zero_night,blend,1,184.30469,0.0
2026-09-21 20:00:00+03:00,T+1,45944.336,0.0,4186.855,41757.48,4186.855,0.09112886,zero_night,blend,0,-1026.25,0.0
2026-09-21 21:00:00+03:00,T+1,43826.477,0.0,3904.9192,39921.56,3904.9192,0.08909955,zero_night,blend,0,-1835.9219,0.0
2026-09-21 22:00:00+03:00,T+1,41561.48,0.0,3376.3738,38185.105,3376.3738,0.081238054,zero_night,blend,0,-1736.4531,0.0
2026-09-21 23:00:00+03:00,T+1,39743.79,0.0,2814.1392,36929.65,2814.1392,0.07080702,zero_night,blend,0,-1255.457,0.0
2026-09-22 00:00:00+03:00,T+2,37106.805,0.0,2544.3079,34562.496,2544.3079,0.06856715,zero_night,blend,0,-2367.1523,0.0
2026-09-22 01:00:00+03:00,T+2,35369.242,0.0,2799.0217,32570.22,2799.0217,0.07913717,zero_night,blend,0,-1992.2754,0.0
2026-09-22 02:00:00+03:00,T+2,33971.316,0.0,3099.1262,30872.19,3099.1262,0.09122773,zero_night,blend,0,-1698.0312,0.0
2026-09-22 03:00:00+03:00,T+2,33273.145,0.0,3230.096,30043.049,3230.096,0.09707817,zero_night,blend,0,-829.1406,0.0
2026-09-22 04:00:00+03:00,T+2,32789.082,0.0,3833.138,28955.943,3833.138,0.11690287,zero_night,blend,0,-1087.1055,0.0
2026-09-22 05:00:00+03:00,T+2,33496.527,0.0,3944.0789,29552.45,3944.0789,0.117745906,zero_night,blend,0,596.50586,0.0
2026-09-22 06:00:00+03:00,T+2,34452.23,0.0,4028.6646,30423.566,4028.6646,0.1169348,zero_night,blend,0,871.1172,0.0
2026-09-22 07:00:00+03:00,T+2,37265.855,96.7746,4279.707,32889.375,4376.4814,0.11743945,ok,blend,0,2465.8086,96.7746
2026-09-22 08:00:00+03:00,T+2,42395.996,1771.7833,4530.264,36093.95,6302.0474,0.14864723,ok,blend,1,3204.5742,1675.0088
2026-09-22 09:00:00+03:00,T+2,44421.598,4547.6567,4490.424,35383.516,9038.08,0.2034614,ok,blend,1,-710.4336,2775.8735
2026-09-22 10:00:00+03:00,T+2,44797.633,7713.449,4837.6343,32246.549,12551.084,0.2801729,ok,blend,1,-3136.9668,3165.7925
2026-09-22 11:00:00+03:00,T+2,45784.93,10266.657,5213.6626,30304.61,15480.32,0.33810952,ok,blend,1,-1941.9395,2553.208
2026-09-22 12:00:00+03:00,T+2,43295.05,10463.453,5214.822,27616.775,15678.275,0.36212626,ok,blend,1,-2687.834,196.7959
2026-09-22 13:00:00+03:00,T+2,44159.39,11320.497,4771.6533,28067.24,16092.15,0.3644106,ok,blend,1,450.46484,857.04395
2026-09-22 14:00:00+03:00,T+2,45257.477,11167.739,4906.1484,29183.59,16073.888,0.35516536,ok,blend,1,1116.3496,-152.75781
2026-09-22 15:00:00+03:00,T+2,45130.906,8716.846,4956.7837,31457.277,13673.629,0.30297706,ok,blend,1,2273.6875,-2450.8936
