datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-18 00:00:00+03:00,T+1,39091.973,0.0,4836.222,34255.75,4836.222,0.12371395,zero_night,blend,0,0.0,0.0
2026-09-18 01:00:00+03:00,T+1,37160.617,0.0,4689.8706,32470.746,4689.8706,0.1262054,zero_night,blend,0,-1785.0039,0.0
2026-09-18 02:00:00+03:00,T+1,35734.79,0.0,4492.0273,31242.762,4492.0273,0.1257046,zero_night,blend,0,-1227.9844,0.0
2026-09-18 03:00:00+03:00,T+1,34465.418,0.0,4443.315,30022.104,4443.315,0.12892097,zero_night,blend,0,-1220.6582,0.0
2026-09-18 04:00:00+03:00,T+1,34018.758,0.0,4395.1167,29623.64,4395.1167,0.12919687,zero_night,blend,0,-398.4629,0.0
2026-09-18 05:00:00+03:00,T+1,34468.08,0.0,4301.238,30166.84,4301.238,0.12478902,zero_night,blend,0,543.1992,0.0
2026-09-18 06:00:00+03:00,T+1,35626.438,0.0,4190.3604,31436.078,4190.3604,0.1176194,ok,blend,0,1269.2383,0.0
2026-09-18 07:00:00+03:00,T+1,38597.746,116.577156,4004.5012,34476.668,4121.0786,0.10676993,ok,blend,0,3040.5898,116.577156
2026-09-18 08:00:00+03:00,T+1,44158.305,2230.383,3797.2292,38130.69,6027.6123,0.13650009,ok,blend,1,3654.0234,2113.806
2026-09-18 09:00:00+03:00,T+1,47323.5,5488.5044,3675.5962,38159.4,9164.101,0.193648,ok,blend,1,28.707031,3258.1213
2026-09-18 10:00:00+03:00,T+1,47728.92,7988.2144,3583.194,36157.516,11571.408,0.24244018,ok,blend,1,-2001.8828,2499.71
2026-09-18 11:00:00+03:00,T+1,48565.297,11571.921,3655.719,33337.656,15227.64,0.31354982,ok,blend,1,-2819.8594,3583.7065
2026-09-18 12:00:00+03:00,T+1,46835.8,12069.886,3769.4878,30996.428,15839.373,0.33818942,ok,blend,1,-2341.2285,497.96484
2026-09-18 13:00:00+03:00,T+1,46516.727,14173.895,3924.237,28418.596,18098.13,0.38906717,ok,blend,1,-2577.832,2104.0088
2026-09-18 14:00:00+03:00,T+1,47946.273,15133.961,4089.2473,28723.064,19223.209,0.40093228,ok,blend,1,304.46875,960.0664
