datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-19 00:00:00+03:00,T+1,37788.574,0.0,4846.576,32942.0,4846.576,0.12825507,zero_night,blend,0,0.0,0.0
2026-09-19 01:00:00+03:00,T+1,36242.086,0.0,4388.153,31853.934,4388.153,0.12107892,zero_night,blend,0,-1088.0664,0.0
2026-09-19 02:00:00+03:00,T+1,35093.465,0.0,4168.834,30924.63,4168.834,0.11879232,zero_night,blend,0,-929.30273,0.0
2026-09-19 03:00:00+03:00,T+1,33636.145,0.0,4141.109,29495.035,4141.109,0.12311485,zero_night,blend,0,-1429.5957,0.0
2026-09-19 04:00:00+03:00,T+1,33338.883,0.0,4050.48,29288.402,4050.48,0.121494174,zero_night,blend,0,-206.63281,0.0
2026-09-19 05:00:00+03:00,T+1,33732.215,0.0,3846.7375,29885.477,3846.7375,0.11403751,zero_night,blend,0,597.0742,0.0
2026-09-19 06:00:00+03:00,T+1,34356.8,0.0,3698.6956,30658.105,3698.6956,0.10765541,ok,blend,0,772.6289,0.0
2026-09-19 07:00:00+03:00,T+1,36018.926,134.66194,3637.9827,32246.281,3772.6445,0.10474062,ok,blend,0,1588.1758,134.66194
2026-09-19 08:00:00+03:00,T+1,39741.844,2492.3557,3465.816,33783.67,5958.172,0.14992188,ok,blend,1,1537.3906,2357.6938
2026-09-19 09:00:00+03:00,T+1,42207.84,6908.155,3265.5754,32034.11,10173.73,0.24103887,ok,blend,1,-1749.5625,4415.799
2026-09-19 10:00:00+03:00,T+1,43232.805,11105.208,3024.5525,29103.043,14129.761,0.3268296,ok,blend,1,-2931.0664,4197.053
2026-09-19 11:00:00+03:00,T+1,43914.406,13857.771,2818.9333,27237.701,16676.705,0.37975475,ok,blend,1,-1865.3418,2752.5635
2026-09-19 12:00:00+03:00,T+1,43047.88,15511.856,2848.7542,24687.268,18360.611,0.42651606,ok,blend,1,-2550.4336,1654.085
2026-09-19 13:00:00+03:00,T+1,44735.98,16564.703,2944.641,25226.637,19509.344,0.43609962,ok,blend,1,539.36914,1052.8467
2026-09-19 14:00:00+03:00,T+1,44246.02,16450.836,3411.2747,24383.908,19862.111,0.44890165,ok,blend,1,-842.7285,-113.86719
2026-09-19 15:00:00+03:00,T+1,43956.367,15092.696,4345.176,24518.496,19437.871,0.44220832,ok,blend,1,134.58789,-1358.1396
2026-09-19 16:00:00+03:00,T+1,42796.06,12888.8125,5152.8467,24754.398,18041.66,0.42157292,ok,blend,1,235.90234,-2203.8838
2026-09-19 17:00:00+03:00,T+1,43133.25,9497.31,5709.98,27925.96,15207.289,0.35256535,ok,blend,1,3171.5625,-3391.503
2026-09-19 18:00:00+03:00,T+1,44788.66,5282.979,6044.3413,33461.34,11327.32,0.252906,ok,blend,1,5535.379,-4214.3306
2026-09-19 19:00:00+03:00,T+1,45956.82,0.0,6325.735,39631.086,6325.735,0.13764518,zero_night,blend,1,6169.746,-5282.979
2026-09-19 20:00:00+03:00,T+1,45456.754,0.0,6481.34,38975.414,6481.34,0.14258255,zero_night,blend,0,-655.6719,0.0
2026-09-19 21:00:00+03:00,T+1,42718.703,0.0,6365.2173,36353.484,6365.2173,0.14900306,zero_night,blend,0,-2621.9297,0.0
2026-09-19 22:00:00+03:00,T+1,40328.02,0.0,6190.98,34137.04,6190.98,0.15351559,zero_night,blend,0,-2216.4453,0.0
2026-09-19 23:00:00+03:00,T+1,38537.008,0.0,6324.0776,32212.93,6324.0776,0.16410401,zero_night,blend,0,-1924.1094,0.0
2026-09-20 00:00:00+03:00,T+2,36587.832,0.0,5685.6777,30902.154,5685.6777,0.15539806,zero_night,blend,0,-1310.7754,0.0
2026-09-20 01:00:00+03:00,T+2,34490.63,0.0,5504.482,28986.146,5504.482,0.15959355,zero_night,blend,0,-1916.0078,0.0
2026-09-20 02:00:00+03:00,T+2,33136.074,0.0,5537.4023,27598.672,5537.4023,0.167111,zero_night,blend,0,-1387.4746,0.0
2026-09-20 03:00:00+03:00,T+2,32107.723,0.0,5650.795,26456.928,5650.795,0.17599489,zero_night,blend,0,-1141.7441,0.0
2026-09-20 04:00:00+03:00,T+2,31623.664,0.0,5762.62,25861.043,5762.62,0.18222493,zero_night,blend,0,-595.88477,0.0
2026-09-20 05:00:00+03:00,T+2,31791.824,0.0,5857.7314,25934.094,5857.7314,0.18425277,zero_night,blend,0,73.05078,0.0
2026-09-20 06:00:00+03:00,T+2,31935.193,0.0,5703.3926,26231.8,5703.3926,0.17859271,ok,blend,0,297.70703,0.0
2026-09-20 07:00:00+03:00,T+2,32248.762,121.54305,5401.321,26725.898,5522.864,0.17125817,ok,blend,0,494.09766,121.54305
2026-09-20 08:00:00+03:00,T+2,33778.195,2292.0513,5162.9966,26323.148,7455.048,0.22070593,ok,blend,1,-402.75,2170.5083
2026-09-20 09:00:00+03:00,T+2,34628.684,6193.9233,5011.0527,23423.707,11204.977,0.32357502,ok,blend,1,-2899.4414,3901.872
2026-09-20 10:00:00+03:00,T+2,36598.1,9514.439,4968.0317,22115.63,14482.471,0.39571646,ok,blend,1,-1308.0762,3320.516
2026-09-20 11:00:00+03:00,T+2,37482.145,13262.043,4816.426,19403.676,18078.469,0.48232216,ok,blend,1,-2711.955,3747.6035
2026-09-20 12:00:00+03:00,T+2,37937.25,15266.033,4964.574,17706.643,20230.607,0.533265,ok,blend,1,-1697.0332,2003.9902
