datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-20 00:00:00+03:00,T+1,35848.777,0.0,5687.153,30161.625,5687.153,0.15864287,zero_night,blend,0,0.0,0.0
2026-09-20 01:00:00+03:00,T+1,34223.445,0.0,5504.482,28718.963,5504.482,0.1608395,zero_night,blend,0,-1442.6621,0.0
2026-09-20 02:00:00+03:00,T+1,32999.605,0.0,5537.4023,27462.203,5537.4023,0.16780208,zero_night,blend,0,-1256.7598,0.0
2026-09-20 03:00:00+03:00,T+1,31414.344,0.0,5650.795,25763.549,5650.795,0.17987946,zero_night,blend,0,-1698.6543,0.0
2026-09-20 04:00:00+03:00,T+1,31078.498,0.0,5762.62,25315.879,5762.62,0.18542145,zero_night,blend,0,-447.66992,0.0
2026-09-20 05:00:00+03:00,T+1,31334.775,0.0,5857.7314,25477.043,5857.7314,0.18694027,zero_night,blend,0,161.16406,0.0
2026-09-20 06:00:00+03:00,T+1,31188.863,0.0,5703.3926,25485.47,5703.3926,0.18286632,ok,blend,0,8.427734,0.0
2026-09-20 07:00:00+03:00,T+1,31990.97,118.71713,5401.321,26470.934,5520.038,0.17254987,ok,blend,0,985.4629,118.71713
2026-09-20 08:00:00+03:00,T+1,33606.77,2313.0693,5162.9966,26130.703,7476.066,0.22245714,ok,blend,1,-340.23047,2194.3523
2026-09-20 09:00:00+03:00,T+1,35022.71,6369.856,5011.0527,23641.803,11380.908,0.32495794,ok,blend,1,-2488.9004,4056.7866
2026-09-20 10:00:00+03:00,T+1,37039.52,10320.053,4968.0317,21751.436,15288.084,0.4127506,ok,blend,1,-1890.3672,3950.1968
2026-09-20 11:00:00+03:00,T+1,37737.363,13218.014,4816.426,19702.924,18034.44,0.47789347,ok,blend,1,-2048.5117,2897.961
2026-09-20 12:00:00+03:00,T+1,36969.57,14376.479,4793.791,17799.3,19170.27,0.5185419,ok,blend,1,-1903.623,1158.4648
2026-09-20 13:00:00+03:00,T+1,37251.277,16200.592,4998.729,16051.957,21199.32,0.5690898,ok,blend,1,-1747.3438,1824.1133
2026-09-20 14:00:00+03:00,T+1,37280.543,15957.332,5336.119,15987.092,21293.451,0.57116795,ok,blend,1,-64.865234,-243.25977
2026-09-20 15:00:00+03:00,T+1,36914.12,14276.126,5982.1855,16655.809,20258.312,0.54879576,ok,blend,1,668.7168,-1681.206
2026-09-20 16:00:00+03:00,T+1,37474.01,11777.213,6340.162,19356.637,18117.375,0.48346505,ok,blend,1,2700.8281,-2498.913
2026-09-20 17:00:00+03:00,T+1,37381.504,8339.51,6764.413,22277.582,15103.923,0.40404803,ok,blend,1,2920.9453,-3437.7031
2026-09-20 18:00:00+03:00,T+1,39588.168,4645.976,7058.607,27883.586,11704.583,0.29565862,ok,blend,1,5606.004,-3693.5337
2026-09-20 19:00:00+03:00,T+1,41947.23,0.0,7194.6523,34752.58,7194.6523,0.17151675,zero_night,blend,1,6868.992,-4645.976
2026-09-20 20:00:00+03:00,T+1,41434.79,0.0,7226.936,34207.85,7226.936,0.17441711,zero_night,blend,0,-544.72656,0.0
2026-09-20 21:00:00+03:00,T+1,40121.445,0.0,6950.9146,33170.53,6950.9146,0.17324686,zero_night,blend,0,-1037.3203,0.0
2026-09-20 22:00:00+03:00,T+1,38522.56,0.0,6702.8545,31819.703,6702.8545,0.17399816,zero_night,blend,0,-1350.8281,0.0
2026-09-20 23:00:00+03:00,T+1,36348.08,0.0,6429.7837,29918.295,6429.7837,0.17689474,zero_night,blend,0,-1901.4082,0.0
2026-09-21 00:00:00+03:00,T+2,34993.734,0.0,5551.0757,29442.658,5551.0757,0.15863056,zero_night,blend,0,-475.63672,0.0
2026-09-21 01:00:00+03:00,T+2,33244.152,0.0,5239.004,28005.148,5239.004,0.15759175,zero_night,blend,0,-1437.5098,0.0
2026-09-21 02:00:00+03:00,T+2,31817.246,0.0,5025.402,26791.844,5025.402,0.15794584,zero_night,blend,0,-1213.3047,0.0
2026-09-21 03:00:00+03:00,T+2,31022.129,0.0,4843.853,26178.275,4843.853,0.15614186,zero_night,blend,0,-613.56836,0.0
2026-09-21 04:00:00+03:00,T+2,30647.037,0.0,4594.6987,26052.338,4594.6987,0.1499231,zero_night,blend,0,-125.9375,0.0
2026-09-21 05:00:00+03:00,T+2,31384.854,0.0,4272.4775,27112.375,4272.4775,0.13613182,zero_night,blend,0,1060.0371,0.0
2026-09-21 06:00:00+03:00,T+2,32265.832,0.0,3974.918,28290.914,3974.918,0.123192795,zero_night,blend,0,1178.5391,0.0
2026-09-21 07:00:00+03:00,T+2,35797.26,106.99675,3791.421,31898.844,3898.4177,0.10890268,ok,blend,0,3607.9297,106.99675
2026-09-21 08:00:00+03:00,T+2,43224.99,2288.981,3508.67,37427.336,5797.651,0.1341273,ok,blend,1,5528.492,2181.9841
2026-09-21 09:00:00+03:00,T+2,46230.293,6605.0483,3349.449,36275.797,9954.497,0.21532412,ok,blend,1,-1151.5391,4316.0674
2026-09-21 10:00:00+03:00,T+2,46785.383,10641.876,3149.2917,32994.215,13791.168,0.29477516,ok,blend,1,-3281.582,4036.8276
2026-09-21 11:00:00+03:00,T+2,47066.9,13668.772,2870.8796,30527.246,16539.652,0.35140732,ok,blend,1,-2466.9688,3026.8965
2026-09-21 12:00:00+03:00,T+2,45761.71,15479.569,2653.7886,27628.354,18133.357,0.39625612,ok,blend,1,-2898.8926,1810.7969
2026-09-21 13:00:00+03:00,T+2,46319.555,15926.693,2793.2437,27599.617,18719.938,0.40414762,ok,blend,1,-28.736328,447.12402
2026-09-21 14:00:00+03:00,T+2,46951.023,15803.512,2933.7185,28213.793,18737.23,0.39908034,ok,blend,1,614.1758,-123.18164
2026-09-21 15:00:00+03:00,T+2,47150.74,14577.496,2884.5984,29688.645,17462.094,0.37034613,ok,blend,1,1474.8516,-1226.0156
2026-09-21 16:00:00+03:00,T+2,46494.098,11889.05,3147.83,31457.219,15036.88,0.3234148,ok,blend,1,1768.5742,-2688.4463
2026-09-21 17:00:00+03:00,T+2,46540.535,8808.242,3647.5256,34084.766,12455.768,0.26763266,ok,blend,1,2627.5469,-3080.8076
2026-09-21 18:00:00+03:00,T+2,46631.977,0.0,4050.987,42580.99,4050.987,0.086871445,zero_night,blend,1,8496.223,-8808.242
2026-09-21 19:00:00+03:00,T+2,47149.67,0.0,4229.631,42920.04,4229.631,0.08970647,zero_night,blend,1,339.05078,0.0
2026-09-21 20:00:00+03:00,T+2,45879.594,0.0,4186.855,41692.74,4186.855,0.09125745,zero_night,blend,0,-1227.3008,0.0
2026-09-21 21:00:00+03:00,T+2,43289.73,0.0,3904.9192,39384.812,3904.9192,0.09020428,zero_night,blend,0,-2307.9258,0.0
2026-09-21 22:00:00+03:00,T+2,41529.008,0.0,3475.7668,38053.242,3475.7668,0.08369492,zero_night,blend,0,-1331.5703,0.0
2026-09-21 23:00:00+03:00,T+2,39719.32,0.0,2920.805,36798.516,2920.805,0.07353613,zero_night,blend,0,-1254.7266,0.0
