datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-16 00:00:00+03:00,T+1,39355.17,0.0,,39355.17,0.0,0.0,zero_night,fallback,0,0.0,0.0
2026-09-16 01:00:00+03:00,T+1,37600.75,0.0,,37600.75,0.0,0.0,zero_night,fallback,0,-1754.4219,0.0
2026-09-16 02:00:00+03:00,T+1,36223.81,0.0,,36223.81,0.0,0.0,zero_night,fallback,0,-1376.9414,0.0
2026-09-16 03:00:00+03:00,T+1,35051.062,0.0,,35051.062,0.0,0.0,zero_night,fallback,0,-1172.7461,0.0
2026-09-16 04:00:00+03:00,T+1,34693.266,0.0,,34693.266,0.0,0.0,zero_night,fallback,0,-357.79688,0.0
2026-09-16 05:00:00+03:00,T+1,34982.12,0.0,,34982.12,0.0,0.0,zero_night,fallback,0,288.85547,0.0
2026-09-16 06:00:00+03:00,T+1,36223.695,0.0,,36223.695,0.0,0.0,ok,fallback,0,1241.5742,0.0
2026-09-16 07:00:00+03:00,T+1,39221.86,117.34517,,39104.516,117.34517,0.002991831,ok,fallback,0,2880.8203,117.34517
2026-09-16 08:00:00+03:00,T+1,45521.027,1494.5641,,44026.465,1494.5641,0.032832388,ok,fallback,1,4921.949,1377.2189
2026-09-16 09:00:00+03:00,T+1,47459.766,4134.834,,43324.93,4134.834,0.08712293,ok,fallback,1,-701.53516,2640.27
2026-09-16 10:00:00+03:00,T+1,47990.535,6381.537,,41609.0,6381.537,0.13297491,ok,fallback,1,-1715.9297,2246.7031
2026-09-16 11:00:00+03:00,T+1,48943.27,8519.248,,40424.023,8519.248,0.17406373,ok,fallback,1,-1184.9766,2137.711
2026-09-16 12:00:00+03:00,T+1,46863.445,10470.918,,36392.527,10470.918,0.22343466,ok,fallback,1,-4031.496,1951.6699
2026-09-16 13:00:00+03:00,T+1,47582.63,10487.29,,37095.34,10487.29,0.22040166,ok,fallback,1,702.8125,16.37207
2026-09-16 14:00:00+03:00,T+1,48110.305,11831.861,,36278.445,11831.861,0.24593195,ok,fallback,1,-816.89453,1344.5713
2026-09-16 15:00:00+03:00,T+1,48014.57,9527.28,,38487.29,9527.28,0.19842477,ok,fallback,1,2208.8438,-2304.581
2026-09-16 16:00:00+03:00,T+1,47544.625,8101.8794,,39442.746,8101.8794,0.17040579,ok,fallback,1,955.45703,-1425.4009
2026-09-16 17:00:00+03:00,T+1,47664.445,5653.8013,,42010.645,5653.8013,0.118616745,ok,fallback,1,2567.8984,-2448.0781
2026-09-16 18:00:00+03:00,T+1,47347.906,3461.4275,,43886.48,3461.4275,0.073106244,ok,fallback,1,1875.8359,-2192.3738
2026-09-16 19:00:00+03:00,T+1,48321.277,0.0,,48321.277,0.0,0.0,zero_night,fallback,1,4434.797,-3461.4275
2026-09-16 20:00:00+03:00,T+1,47218.87,0.0,,47218.87,0.0,0.0,zero_night,fallback,0,-1102.4062,0.0
2026-09-16 21:00:00+03:00,T+1,45705.176,0.0,,45705.176,0.0,0.0,zero_night,fallback,0,-1513.6953,0.0
2026-09-16 22:00:00+03:00,T+1,43862.023,0.0,,43862.023,0.0,0.0,zero_night,fallback,0,-1843.1523,0.0
2026-09-16 23:00:00+03:00,T+1,41466.227,0.0,,41466.227,0.0,0.0,zero_night,fallback,0,-2395.7969,0.0
2026-09-17 00:00:00+03:00,T+2,39386.812,0.0,,39386.812,0.0,0.0,zero_night,fallback,0,-2079.414,0.0
2026-09-17 01:00:00+03:00,T+2,37419.31,0.0,,37419.31,0.0,0.0,zero_night,fallback,0,-1967.5039,0.0
2026-09-17 02:00:00+03:00,T+2,36081.68,0.0,,36081.68,0.0,0.0,zero_night,fallback,0,-1337.6289,0.0
