datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-04 00:00:00+03:00,T+1,43114.43,0.0,6999.7764,36114.652,6999.7764,0.16235346,zero_night,blend,0,0.0,0.0
2026-09-04 01:00:00+03:00,T+1,40921.145,0.0,6917.4087,34003.734,6917.4087,0.16904241,zero_night,blend,0,-2110.918,0.0
2026-09-04 02:00:00+03:00,T+1,39354.367,0.0,6915.238,32439.129,6915.238,0.17571716,zero_night,blend,0,-1564.6055,0.0
2026-09-04 03:00:00+03:00,T+1,38166.31,0.0,6944.0117,31222.297,6944.0117,0.18194088,zero_night,blend,0,-1216.832,0.0
2026-09-04 04:00:00+03:00,T+1,37210.68,0.0,6820.608,30390.072,6820.608,0.18329705,zero_night,blend,0,-832.2246,0.0
2026-09-04 05:00:00+03:00,T+1,37044.543,0.0,6777.7563,30266.787,6777.7563,0.18296234,zero_night,blend,0,-123.28516,0.0
2026-09-04 06:00:00+03:00,T+1,38207.14,0.43830958,6671.998,31534.703,6672.4365,0.17463847,ok,blend,0,1267.916,0.43830958
2026-09-04 07:00:00+03:00,T+1,41011.754,349.06448,6334.628,34328.062,6683.6924,0.16297017,ok,blend,0,2793.3594,348.62616
2026-09-04 08:00:00+03:00,T+1,47319.56,3336.307,6071.7754,37911.477,9408.082,0.19882016,ok,blend,1,3583.414,2987.2424
2026-09-04 09:00:00+03:00,T+1,50472.695,7775.7925,6331.1724,36365.73,14106.965,0.27949697,ok,blend,1,-1545.7461,4439.4854
2026-09-04 10:00:00+03:00,T+1,51580.695,11681.951,6371.771,33526.973,18053.723,0.3500093,ok,blend,1,-2838.7578,3906.1587
2026-09-04 11:00:00+03:00,T+1,52533.434,14771.34,6230.1445,31531.95,21001.484,0.3997737,ok,blend,1,-1995.0234,3089.3887
2026-09-04 12:00:00+03:00,T+1,50461.5,17042.928,6754.2437,26664.328,23797.172,0.47159067,ok,blend,1,-4867.621,2271.588
2026-09-04 13:00:00+03:00,T+1,50769.605,17705.855,7109.692,25954.059,24815.547,0.48878747,ok,blend,1,-710.26953,662.92773
2026-09-04 14:00:00+03:00,T+1,52454.32,17793.879,7362.953,27297.488,25156.832,0.47959504,ok,blend,1,1343.4297,88.02344
2026-09-04 15:00:00+03:00,T+1,51892.496,15709.401,7867.7437,28315.352,23577.145,0.45434594,ok,blend,1,1017.8633,-2084.4775
2026-09-04 16:00:00+03:00,T+1,50694.74,13979.751,8380.6455,28334.342,22360.396,0.44107923,ok,blend,1,18.990234,-1729.6504
2026-09-04 17:00:00+03:00,T+1,50371.484,10398.123,8793.847,31179.516,19191.969,0.3810086,ok,blend,1,2845.1738,-3581.628
2026-09-04 18:00:00+03:00,T+1,49629.863,6505.358,9108.096,34016.41,15613.453,0.31459793,ok,blend,1,2836.8945,-3892.7651
2026-09-04 19:00:00+03:00,T+1,50820.062,0.0,8876.065,41943.996,8876.065,0.17465672,zero_night,blend,1,7927.586,-6505.358
2026-09-04 20:00:00+03:00,T+1,50552.418,0.0,8187.8623,42364.555,8187.8623,0.16196777,zero_night,blend,0,420.5586,0.0
2026-09-04 21:00:00+03:00,T+1,48390.945,0.0,8621.632,39769.312,8621.632,0.17816623,zero_night,blend,0,-2595.2422,0.0
2026-09-04 22:00:00+03:00,T+1,46346.465,0.0,8234.152,38112.312,8234.152,0.17766516,zero_night,blend,0,-1657.0,0.0
2026-09-04 23:00:00+03:00,T+1,44319.375,0.0,7308.514,37010.86,7308.514,0.16490562,zero_night,blend,0,-1101.4531,0.0
2026-09-05 00:00:00+03:00,T+2,40717.543,0.0,7585.341,33132.203,7585.341,0.18629171,zero_night,blend,0,-3878.6562,0.0
2026-09-05 01:00:00+03:00,T+2,39078.363,0.0,7129.264,31949.1,7129.264,0.18243508,zero_night,blend,0,-1183.1035,0.0
2026-09-05 02:00:00+03:00,T+2,38167.336,0.0,6957.1904,31210.145,6957.1904,0.18228127,zero_night,blend,0,-738.9551,0.0
2026-09-05 03:00:00+03:00,T+2,36743.66,0.0,6630.344,30113.316,6630.344,0.18044867,zero_night,blend,0,-1096.8281,0.0
2026-09-05 04:00:00+03:00,T+2,35665.895,0.0,6382.7876,29283.107,6382.7876,0.17896053,zero_night,blend,0,-830.209,0.0
2026-09-05 05:00:00+03:00,T+2,35659.562,0.0,6304.191,29355.371,6304.191,0.17678823,zero_night,blend,0,72.26367,0.0
