datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-25 00:00:00+03:00,T+1,36696.793,0.0,4112.8145,32583.979,4112.8145,0.11207558,zero_night,blend,0,0.0,0.0
2026-09-25 01:00:00+03:00,T+1,35588.86,0.0,3995.1335,31593.727,3995.1335,0.11225798,zero_night,blend,0,-990.25195,0.0
2026-09-25 02:00:00+03:00,T+1,34020.035,0.0,3799.8281,30220.207,3799.8281,0.11169383,zero_night,blend,0,-1373.5195,0.0
2026-09-25 03:00:00+03:00,T+1,33173.535,0.0,3500.9924,29672.543,3500.9924,0.10553571,zero_night,blend,0,-547.66406,0.0
2026-09-25 04:00:00+03:00,T+1,32626.701,0.0,3006.3718,29620.33,3006.3718,0.09214453,zero_night,blend,0,-52.21289,0.0
2026-09-25 05:00:00+03:00,T+1,33356.996,0.0,2817.7595,30539.236,2817.7595,0.08447282,zero_night,blend,0,918.90625,0.0
2026-09-25 06:00:00+03:00,T+1,34563.03,0.0,2879.0369,31683.994,2879.0369,0.08329816,zero_night,blend,0,1144.7578,0.0
2026-09-25 07:00:00+03:00,T+1,37507.742,80.746376,2777.1445,34649.85,2857.8909,0.07619469,ok,blend,0,2965.8574,80.746376
2026-09-25 08:00:00+03:00,T+1,43092.883,2142.3674,2435.7673,38514.75,4578.135,0.10623877,ok,blend,1,3864.8984,2061.621
2026-09-25 09:00:00+03:00,T+1,44959.496,6515.037,2258.0698,36186.39,8773.107,0.19513358,ok,blend,1,-2328.3594,4372.67
2026-09-25 10:00:00+03:00,T+1,44934.9,10716.347,2282.69,31935.861,12999.037,0.289286,ok,blend,1,-4250.5293,4201.3096
2026-09-25 11:00:00+03:00,T+1,45281.227,14082.786,2083.6,29114.84,16166.387,0.35702184,ok,blend,1,-2821.0215,3366.4395
2026-09-25 12:00:00+03:00,T+1,42748.03,16238.716,2099.5364,24409.78,18338.252,0.4289847,ok,blend,1,-4705.0605,2155.9297
2026-09-25 13:00:00+03:00,T+1,42218.52,16786.92,2216.03,23215.57,19002.95,0.45010933,ok,blend,1,-1194.209,548.2041
2026-09-25 14:00:00+03:00,T+1,43991.742,14778.591,2463.5198,26749.63,17242.111,0.39193973,ok,blend,1,3534.0605,-2008.3291
2026-09-25 15:00:00+03:00,T+1,43520.438,12673.562,2668.4963,28178.379,15342.058,0.35252535,ok,blend,1,1428.748,-2105.0293
2026-09-25 16:00:00+03:00,T+1,42731.83,11930.483,2749.1367,28052.207,14679.62,0.34352896,ok,blend,1,-126.171875,-743.0781
2026-09-25 17:00:00+03:00,T+1,43361.145,8382.887,2846.472,32131.785,11229.358,0.25897282,ok,blend,1,4079.5781,-3547.5967
2026-09-25 18:00:00+03:00,T+1,43684.64,0.0,2893.136,40791.504,2893.136,0.066227764,zero_night,blend,1,8659.719,-8382.887
2026-09-25 19:00:00+03:00,T+1,44871.59,0.0,3059.5742,41812.016,3059.5742,0.068185106,zero_night,blend,1,1020.5117,0.0
2026-09-25 20:00:00+03:00,T+1,43771.58,0.0,3190.889,40580.688,3190.889,0.07289865,zero_night,blend,0,-1231.3281,0.0
2026-09-25 21:00:00+03:00,T+1,42158.613,0.0,3037.3257,39121.29,3037.3257,0.0720452,zero_night,blend,0,-1459.3984,0.0
2026-09-25 22:00:00+03:00,T+1,40039.895,0.0,3419.0535,36620.84,3419.0535,0.08539117,zero_night,blend,0,-2500.4492,0.0
2026-09-25 23:00:00+03:00,T+1,38430.312,0.0,3247.9363,35182.375,3247.9363,0.08451496,zero_night,blend,0,-1438.4648,0.0
2026-09-26 00:00:00+03:00,T+2,36602.277,0.0,3148.338,33453.938,3148.338,0.08601481,zero_night,blend,0,-1728.4375,0.0
2026-09-26 01:00:00+03:00,T+2,34981.016,0.0,2931.0208,32049.994,2931.0208,0.0837889,zero_night,blend,0,-1403.9434,0.0
2026-09-26 02:00:00+03:00,T+2,33694.01,0.0,2837.3896,30856.621,2837.3896,0.0842105,zero_night,blend,0,-1193.373,0.0
2026-09-26 03:00:00+03:00,T+2,32570.904,0.0,2956.7712,29614.133,2956.7712,0.09077953,zero_night,blend,0,-1242.4883,0.0
2026-09-26 04:00:00+03:00,T+2,32151.94,0.0,3208.888,28943.05,3208.888,0.099803865,zero_night,blend,0,-671.08203,0.0
2026-09-26 05:00:00+03:00,T+2,32768.8,0.0,3312.8977,29455.902,3312.8977,0.10109914,zero_night,blend,0,512.85156,0.0
