datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-08 00:00:00+03:00,T+1,41833.74,0.0,8783.285,33050.453,8783.285,0.20995697,zero_night,blend,0,0.0,0.0
2026-09-08 01:00:00+03:00,T+1,40042.367,0.0,8671.807,31370.56,8671.807,0.21656579,zero_night,blend,0,-1679.8926,0.0
2026-09-08 02:00:00+03:00,T+1,38064.938,0.0,8524.586,29540.352,8524.586,0.22394851,zero_night,blend,0,-1830.209,0.0
2026-09-08 03:00:00+03:00,T+1,37002.676,0.0,8361.363,28641.312,8361.363,0.22596645,zero_night,blend,0,-899.03906,0.0
2026-09-08 04:00:00+03:00,T+1,36244.723,0.0,8156.299,28088.424,8156.299,0.2250341,zero_night,blend,0,-552.8887,0.0
2026-09-08 05:00:00+03:00,T+1,36776.824,0.0,8202.769,28574.055,8202.769,0.22304179,zero_night,blend,0,485.63086,0.0
2026-09-08 06:00:00+03:00,T+1,37347.64,0.0,8143.5195,29204.121,8143.5195,0.21804643,ok,blend,0,630.0664,0.0
2026-09-08 07:00:00+03:00,T+1,40794.555,301.24506,7942.6006,32550.709,8243.846,0.20208201,ok,blend,0,3346.588,301.24506
2026-09-08 08:00:00+03:00,T+1,47041.664,3335.176,7496.8335,36209.656,10832.01,0.23026417,ok,blend,1,3658.9473,3033.931
2026-09-08 09:00:00+03:00,T+1,49286.258,7877.809,7052.717,34355.734,14930.525,0.30293486,ok,blend,1,-1853.9219,4542.633
2026-09-08 10:00:00+03:00,T+1,50581.465,11838.082,6518.066,32225.316,18356.148,0.36290267,ok,blend,1,-2130.418,3960.273
2026-09-08 11:00:00+03:00,T+1,51004.074,15166.065,6379.9893,29458.02,21546.055,0.4224379,ok,blend,1,-2767.2969,3327.9834
2026-09-08 12:00:00+03:00,T+1,49692.805,17211.89,6429.7046,26051.209,23641.596,0.47575492,ok,blend,1,-3406.8105,2045.8252
2026-09-08 13:00:00+03:00,T+1,50366.91,18254.805,6894.961,25217.145,25149.766,0.49933112,ok,blend,1,-834.06445,1042.9141
2026-09-08 14:00:00+03:00,T+1,51211.4,18163.879,7082.4736,25965.047,25246.352,0.49298304,ok,blend,1,747.90234,-90.92578
2026-09-08 15:00:00+03:00,T+1,50326.555,15872.829,7326.518,27127.207,23199.348,0.46097627,ok,blend,1,1162.1602,-2291.0498
2026-09-08 16:00:00+03:00,T+1,49907.723,13332.125,7632.759,28942.84,20964.883,0.4200729,ok,blend,1,1815.6328,-2540.704
2026-09-08 17:00:00+03:00,T+1,49911.492,10985.39,7970.6104,30955.492,18956.0,0.3797923,ok,blend,1,2012.6523,-2346.7354
2026-09-08 18:00:00+03:00,T+1,49528.12,6854.1104,8645.097,34028.914,15499.207,0.3129375,ok,blend,1,3073.4219,-4131.2793
2026-09-08 19:00:00+03:00,T+1,50117.484,0.0,8921.059,41196.426,8921.059,0.17800292,zero_night,blend,1,7167.5117,-6854.1104
2026-09-08 20:00:00+03:00,T+1,49718.39,0.0,8826.755,40891.637,8826.755,0.17753501,zero_night,blend,0,-304.78906,0.0
2026-09-08 21:00:00+03:00,T+1,47887.766,0.0,8249.387,39638.38,8249.387,0.17226502,zero_night,blend,0,-1253.2578,0.0
2026-09-08 22:00:00+03:00,T+1,46482.105,0.0,7447.8125,39034.293,7447.8125,0.16022967,zero_night,blend,0,-604.08594,0.0
2026-09-08 23:00:00+03:00,T+1,43630.56,0.0,6962.359,36668.2,6962.359,0.15957528,zero_night,blend,0,-2366.0938,0.0
2026-09-09 00:00:00+03:00,T+2,41721.168,0.0,6352.1553,35369.01,6352.1553,0.15225257,zero_night,blend,0,-1299.1875,0.0
2026-09-09 01:00:00+03:00,T+2,39728.27,0.0,6231.2896,33496.98,6231.2896,0.15684775,zero_night,blend,0,-1872.0312,0.0
2026-09-09 02:00:00+03:00,T+2,38460.49,0.0,5939.9565,32520.531,5939.9565,0.15444309,zero_night,blend,0,-976.4492,0.0
2026-09-09 03:00:00+03:00,T+2,37791.473,0.0,5871.753,31919.719,5871.753,0.15537243,zero_night,blend,0,-600.8125,0.0
