datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-22 00:00:00+03:00,T+1,37780.215,0.0,2544.3079,35235.906,2544.3079,0.06734498,zero_night,blend,0,0.0,0.0
2026-09-22 01:00:00+03:00,T+1,36361.05,0.0,2799.0217,33562.027,2799.0217,0.07697857,zero_night,blend,0,-1673.8789,0.0
2026-09-22 02:00:00+03:00,T+1,34609.125,0.0,3099.1262,31509.998,3099.1262,0.08954651,zero_night,blend,0,-2052.0293,0.0
2026-09-22 03:00:00+03:00,T+1,33813.723,0.0,3230.096,30583.627,3230.096,0.09552619,zero_night,blend,0,-926.3711,0.0
2026-09-22 04:00:00+03:00,T+1,33332.49,0.0,3551.7375,29780.75,3551.7375,0.10655483,zero_night,blend,0,-802.87695,0.0
2026-09-22 05:00:00+03:00,T+1,33914.668,0.0,3664.1418,30250.525,3664.1418,0.108040035,zero_night,blend,0,469.7754,0.0
2026-09-22 06:00:00+03:00,T+1,34932.336,0.0,3659.8752,31272.46,3659.8752,0.104770415,zero_night,blend,0,1021.93555,0.0
2026-09-22 07:00:00+03:00,T+1,37594.965,103.196815,3833.7263,33658.043,3936.923,0.10471942,ok,blend,0,2385.582,103.196815
2026-09-22 08:00:00+03:00,T+1,43274.332,1885.711,4522.7363,36865.883,6408.4473,0.14808887,ok,blend,1,3207.8398,1782.5143
2026-09-22 09:00:00+03:00,T+1,45737.24,5458.309,4499.9043,35779.023,9958.213,0.21772659,ok,blend,1,-1086.8594,3572.5981
2026-09-22 10:00:00+03:00,T+1,45904.99,8665.474,4854.236,32385.28,13519.709,0.29451504,ok,blend,1,-3393.7441,3207.1646
2026-09-22 11:00:00+03:00,T+1,46704.832,9481.797,5269.699,31953.336,14751.496,0.3158452,ok,blend,1,-431.94336,816.32324
2026-09-22 12:00:00+03:00,T+1,44716.316,10176.616,5203.941,29335.76,15380.557,0.3439585,ok,blend,1,-2617.5762,694.81934
2026-09-22 13:00:00+03:00,T+1,45267.12,11108.73,4999.9766,29158.414,16108.707,0.3558589,ok,blend,1,-177.3457,932.11426
2026-09-22 14:00:00+03:00,T+1,45927.312,11359.049,4906.1484,29662.115,16265.197,0.35415086,ok,blend,1,503.70117,250.31836
2026-09-22 15:00:00+03:00,T+1,45843.188,9423.25,4583.1567,31836.781,14006.406,0.30552864,ok,blend,1,2174.666,-1935.7988
2026-09-22 16:00:00+03:00,T+1,45927.9,7504.661,4328.7446,34094.492,11833.406,0.2576518,ok,blend,1,2257.711,-1918.5889
2026-09-22 17:00:00+03:00,T+1,46340.656,5112.0967,4267.678,36960.883,9379.775,0.20240921,ok,blend,1,2866.3906,-2392.5645
2026-09-22 18:00:00+03:00,T+1,46120.22,0.0,3736.5017,42383.72,3736.5017,0.08101656,zero_night,blend,1,5422.836,-5112.0967
2026-09-22 19:00:00+03:00,T+1,46548.78,0.0,3698.1367,42850.645,3698.1367,0.07944648,zero_night,blend,1,466.92578,0.0
2026-09-22 20:00:00+03:00,T+1,45408.62,0.0,3784.5146,41624.105,3784.5146,0.08334353,zero_night,blend,0,-1226.5391,0.0
2026-09-22 21:00:00+03:00,T+1,43188.156,0.0,3559.532,39628.625,3559.532,0.08241917,zero_night,blend,0,-1995.4805,0.0
2026-09-22 22:00:00+03:00,T+1,41557.24,0.0,3423.2725,38133.965,3423.2725,0.08237488,zero_night,blend,0,-1494.6602,0.0
2026-09-22 23:00:00+03:00,T+1,39360.203,0.0,3536.2046,35824.0,3536.2046,0.08984213,zero_night,blend,0,-2309.9648,0.0
2026-09-23 00:00:00+03:00,T+2,36974.867,0.0,3407.0862,33567.78,3407.0862,0.092146,zero_night,blend,0,-2256.2188,0.0
2026-09-23 01:00:00+03:00,T+2,35757.324,0.0,3664.4604,32092.863,3664.4604,0.102481395,zero_night,blend,0,-1474.918,0.0
2026-09-23 02:00:00+03:00,T+2,34065.785,0.0,3512.7402,30553.045,3512.7402,0.10311637,zero_night,blend,0,-1539.8184,0.0
2026-09-23 03:00:00+03:00,T+2,33557.594,0.0,3834.4587,29723.135,3834.4587,0.11426501,zero_night,blend,0,-829.91016,0.0
2026-09-23 04:00:00+03:00,T+2,33037.19,0.0,4338.6875,28698.504,4338.6875,0.13132738,zero_night,blend,0,-1024.6309,0.0
2026-09-23 05:00:00+03:00,T+2,33618.316,0.0,4639.067,28979.25,4639.067,0.13799225,zero_night,blend,0,280.7461,0.0
2026-09-23 06:00:00+03:00,T+2,34435.5,0.0,4534.7144,29900.785,4534.7144,0.1316872,zero_night,blend,0,921.53516,0.0
2026-09-23 07:00:00+03:00,T+2,37396.355,94.96026,4507.7363,32793.66,4602.697,0.123078756,ok,blend,0,2892.875,94.96026
2026-09-23 08:00:00+03:00,T+2,42987.805,1783.0876,4196.3535,37008.363,5979.4414,0.13909623,ok,blend,1,4214.703,1688.1274
2026-09-23 09:00:00+03:00,T+2,45126.83,5022.373,4094.1438,36010.312,9116.517,0.20201989,ok,blend,1,-998.0508,3239.2854
2026-09-23 10:00:00+03:00,T+2,45271.84,8472.406,3965.7134,32833.72,12438.119,0.27474296,ok,blend,1,-3176.5938,3450.0332
2026-09-23 11:00:00+03:00,T+2,46394.797,8633.664,3994.9556,33766.18,12628.619,0.27219903,ok,blend,1,932.46094,161.25781
2026-09-23 12:00:00+03:00,T+2,44585.766,9712.872,4137.037,30735.855,13849.909,0.3106352,ok,blend,1,-3030.3242,1079.208
2026-09-23 13:00:00+03:00,T+2,45766.727,10418.597,3577.6375,31770.492,13996.234,0.3058168,ok,blend,1,1034.6367,705.7246
2026-09-23 14:00:00+03:00,T+2,46357.02,9022.263,4165.308,33169.45,13187.57,0.2844784,ok,blend,1,1398.957,-1396.334
2026-09-23 15:00:00+03:00,T+2,45845.402,8311.352,4067.1812,33466.867,12378.533,0.270006,ok,blend,1,297.41797,-710.91113
2026-09-23 16:00:00+03:00,T+2,45408.918,7504.4844,4037.2214,33867.21,11541.706,0.25417268,ok,blend,1,400.34375,-806.8672
2026-09-23 17:00:00+03:00,T+2,45264.5,5019.9736,3973.9058,36270.62,8993.879,0.19869608,ok,blend,1,2403.4102,-2484.5107
2026-09-23 18:00:00+03:00,T+2,44532.926,0.0,4098.4814,40434.445,4098.4814,0.09203261,zero_night,blend,1,4163.824,-5019.9736
2026-09-23 19:00:00+03:00,T+2,45744.195,0.0,4412.66,41331.535,4412.66,0.09646383,zero_night,blend,1,897.08984,0.0
2026-09-23 20:00:00+03:00,T+2,44737.39,0.0,4341.302,40396.09,4341.302,0.09703967,zero_night,blend,0,-935.4453,0.0
2026-09-23 21:00:00+03:00,T+2,43215.645,0.0,3952.7388,39262.906,3952.7388,0.09146546,zero_night,blend,0,-1133.1836,0.0
2026-09-23 22:00:00+03:00,T+2,41121.23,0.0,3610.634,37510.598,3610.634,0.08780462,zero_night,blend,0,-1752.3086,0.0
2026-09-23 23:00:00+03:00,T+2,39600.113,0.0,3109.992,36490.12,3109.992,0.07853492,zero_night,blend,0,-1020.47656,0.0
