datetime,horizon,consumption_pred_mw,solar_pred_mw,wind_pred_mw,residual_load_mw,renewable_generation_mw,renewable_penetration,solar_status,wind_status,is_peak_hour,residual_ramp_1h,solar_ramp_1h
2026-09-05 00:00:00+03:00,T+1,42182.58,0.0,7583.3794,34599.2,7583.3794,0.17977515,zero_night,blend,0,0.0,0.0
2026-09-05 01:00:00+03:00,T+1,40497.32,0.0,7177.4883,33319.832,7177.4883,0.17723367,zero_night,blend,0,-1279.3672,0.0
2026-09-05 02:00:00+03:00,T+1,38879.055,0.0,6952.7544,31926.3,6952.7544,0.17883034,zero_night,blend,0,-1393.5312,0.0
2026-09-05 03:00:00+03:00,T+1,37712.977,0.0,6630.344,31082.633,6630.344,0.17581068,zero_night,blend,0,-843.66797,0.0
2026-09-05 04:00:00+03:00,T+1,36414.547,0.0,6382.7876,30031.76,6382.7876,0.17528126,zero_night,blend,0,-1050.873,0.0
2026-09-05 05:00:00+03:00,T+1,36544.684,0.0,6304.191,30240.492,6304.191,0.17250638,zero_night,blend,0,208.73242,0.0
2026-09-05 06:00:00+03:00,T+1,37122.383,0.43949857,6022.7495,31099.193,6023.189,0.16225222,ok,blend,0,858.7012,0.43949857
2026-09-05 07:00:00+03:00,T+1,38721.453,340.51328,5363.12,33017.82,5703.6333,0.14729905,ok,blend,0,1918.627,340.0738
2026-09-05 08:00:00+03:00,T+1,43665.188,3399.763,4905.348,35360.08,8305.111,0.19019984,ok,blend,1,2342.2578,3059.2498
2026-09-05 09:00:00+03:00,T+1,45964.613,7914.46,4482.005,33568.15,12396.465,0.26969585,ok,blend,1,-1791.9297,4514.6973
2026-09-05 10:00:00+03:00,T+1,47138.81,12054.899,4118.599,30965.31,16173.498,0.34310368,ok,blend,1,-2602.838,4140.4395
2026-09-05 11:00:00+03:00,T+1,48551.69,15331.56,3879.4307,29340.701,19210.99,0.39568117,ok,blend,1,-1624.6094,3276.6602
2026-09-05 12:00:00+03:00,T+1,47779.812,17505.941,3956.5103,26317.361,21462.451,0.44919497,ok,blend,1,-3023.3398,2174.3818
2026-09-05 13:00:00+03:00,T+1,48095.28,18551.123,4189.3877,25354.77,22740.512,0.4728221,ok,blend,1,-962.5918,1045.1816
2026-09-05 14:00:00+03:00,T+1,47840.94,18301.227,4519.651,25020.064,22820.877,0.47701564,ok,blend,1,-334.70508,-249.89648
2026-09-05 15:00:00+03:00,T+1,46432.44,16920.996,4518.0195,24993.426,21439.016,0.46172494,ok,blend,1,-26.638672,-1380.2305
2026-09-05 16:00:00+03:00,T+1,45953.82,14484.355,4509.3804,26960.084,18993.736,0.41332224,ok,blend,1,1966.6582,-2436.6406
2026-09-05 17:00:00+03:00,T+1,46193.48,11058.857,4777.704,30356.918,15836.562,0.3428311,ok,blend,1,3396.834,-3425.498
2026-09-05 18:00:00+03:00,T+1,47318.402,6950.769,5513.5083,34854.125,12464.277,0.2634129,ok,blend,1,4497.207,-4108.0884
2026-09-05 19:00:00+03:00,T+1,48413.29,0.0,5829.6924,42583.598,5829.6924,0.12041513,zero_night,blend,1,7729.4727,-6950.769
2026-09-05 20:00:00+03:00,T+1,47390.703,0.0,5498.663,41892.04,5498.663,0.11602831,zero_night,blend,0,-691.5586,0.0
2026-09-05 21:00:00+03:00,T+1,46773.574,0.0,5169.878,41603.695,5169.878,0.110529885,zero_night,blend,0,-288.34375,0.0
2026-09-05 22:00:00+03:00,T+1,44691.082,0.0,4960.6504,39730.43,4960.6504,0.11099866,zero_night,blend,0,-1873.2656,0.0
2026-09-05 23:00:00+03:00,T+1,43268.57,0.0,4411.887,38856.684,4411.887,0.101965174,zero_night,blend,0,-873.7461,0.0
2026-09-06 00:00:00+03:00,T+2,40202.152,0.0,4108.9663,36093.188,4108.9663,0.10220762,zero_night,blend,0,-2763.496,0.0
2026-09-06 01:00:00+03:00,T+2,39088.195,0.0,3836.0906,35252.105,3836.0906,0.09813936,zero_night,blend,0,-841.08203,0.0
2026-09-06 02:00:00+03:00,T+2,36855.836,0.0,3579.1733,33276.664,3579.1733,0.0971128,zero_night,blend,0,-1975.4414,0.0
2026-09-06 03:00:00+03:00,T+2,35178.094,0.0,3599.0068,31579.086,3599.0068,0.102308184,zero_night,blend,0,-1697.5781,0.0
2026-09-06 04:00:00+03:00,T+2,34564.89,0.0,3628.2214,30936.67,3628.2214,0.104968406,zero_night,blend,0,-642.416,0.0
2026-09-06 05:00:00+03:00,T+2,34529.797,0.0,3521.4463,31008.352,3521.4463,0.101982825,zero_night,blend,0,71.68164,0.0
2026-09-06 06:00:00+03:00,T+2,34504.523,0.4400914,3423.726,31080.357,3424.1663,0.09923819,ok,blend,0,72.00586,0.4400914
2026-09-06 07:00:00+03:00,T+2,34743.594,325.83768,3301.3533,31116.402,3627.191,0.10439884,ok,blend,0,36.04492,325.39758
2026-09-06 08:00:00+03:00,T+2,37546.195,3327.4954,3264.5127,30954.188,6592.008,0.17557059,ok,blend,1,-162.21484,3001.6577
2026-09-06 09:00:00+03:00,T+2,38717.332,7866.5864,2956.5916,27894.154,10823.178,0.2795435,ok,blend,1,-3060.0332,4539.091
2026-09-06 10:00:00+03:00,T+2,39771.277,12029.685,2619.8794,25121.713,14649.564,0.36834532,ok,blend,1,-2772.4414,4163.098
2026-09-06 11:00:00+03:00,T+2,40896.867,15307.092,2725.6704,22864.105,18032.762,0.4409326,ok,blend,1,-2257.6074,3277.4072
2026-09-06 12:00:00+03:00,T+2,40844.137,17331.713,2949.853,20562.57,20281.566,0.49656004,ok,blend,1,-2301.5352,2024.6211
2026-09-06 13:00:00+03:00,T+2,41416.61,18389.363,3486.718,19540.527,21876.082,0.52819586,ok,blend,1,-1022.04297,1057.6504
2026-09-06 14:00:00+03:00,T+2,41491.586,18024.775,4039.7424,19427.068,22064.518,0.5317829,ok,blend,1,-113.458984,-364.5879
2026-09-06 15:00:00+03:00,T+2,40778.46,16542.018,4870.9604,19365.482,21412.979,0.5251051,ok,blend,1,-61.585938,-1482.7578
